restaurant_franchise_id,receipt_id,id,franchise_id,franchise_name,country,city,lat,lng,date,avg_tmpr_c,total_cost,discount,real_total_cost,items_count,order_size,most_popular_order_type,promo_cold_drinks
14894,fafb6b34-92f6-4cae-858e-24412a519c86,128849018934,55,The Steak House,FR,Paris,48.87,2.3,2022-08-13,17.32,4.15,0.0,4.15,5,small,large,false
14894,e4bac500-b7cf-44e1-841c-9e955f9f0664,128849018939,60,Big City Grill,FR,Paris,48.87,2.34,2022-08-13,17.72,29.33,0.0,29.33,3,small,large,false
14894,8ecccc27-c928-4704-80bb-ae0aaf6ae146,128849018909,30,The Wine Cellar,US,West Yarmouth,41.66,-70.26,2022-08-13,20.43,27.88,0.0,27.88,2,small,large,false
14894,0073ba13-c8ed-4e37-8d2e-049f5af6e287,128849018926,47,The Juicy Burger,FR,Paris,48.84,2.33,2022-08-13,17.41,12.95,0.0,12.95,8,small,large,false
14894,e0e77e84-16be-40f3-a926-d6721841b0bb,128849018930,51,The Pizzeria,FR,Paris,48.85,2.35,2022-08-13,17.51,12.29,0.0,12.29,13,large,large,false
14894,f94bc0bc-7732-4132-b077-2de66e243926,128849018939,60,Big City Grill,FR,Paris,48.87,2.34,2022-08-13,17.72,24.83,0.0,24.83,3,small,large,false
14894,ba2fddcf-79e1-4fd1-a812-cb1570183946,128849018917,38,Cafe Viva,IT,Milan,45.46,9.17,2022-08-13,21.96,20.94,0.0,20.94,1,tiny,large,false
14894,edef5bf5-9449-4f87-9a4e-f738c72984e1,128849018917,38,Cafe Viva,IT,Milan,45.46,9.17,2022-08-13,21.96,1.31,0.05,1.2445,1,tiny,large,false
14894,8051254a-1d83-4a02-abaf-467a52da9395,128849018918,39,Cinnamon Grill,IT,Milan,45.47,9.19,2022-08-13,22.19,15.12,0.0,15.12,18,large,large,false
14894,1ac50d58-7e01-4e67-a42d-3086ff88b5be,128849018926,47,The Juicy Burger,FR,Paris,48.84,2.33,2022-08-13,17.41,27.60,0.15,23.46,8,small,large,false
14894,f180866c-cf0d-4927-bfd8-72ced09ded93,128849018929,50,The Pancake House,FR,Paris,48.85,2.34,2022-08-13,18.03,3.03,0.05,2.8785,22,large,large,false
14894,9641fdab-7d6e-43c6-90cc-46bfcc63fc1a,128849018936,57,The Yellow Submarine,FR,Paris,48.87,2.34,2022-08-13,17.72,12.54,0.0,12.54,3,small,large,false
14894,d4f7121a-2a4d-4779-9950-d9002877a13c,128849018934,55,The Steak House,FR,Paris,48.87,2.3,2022-08-13,17.32,5.57,0.0,5.57,5,small,large,false
14894,9bc06a92-2ca2-4a3d-ab16-b4c97c848e99,128849018909,30,The Wine Cellar,US,West Yarmouth,41.66,-70.26,2022-08-13,20.43,23.51,0.15,19.983500000000003,2,small,large,false
14894,b5867d62-5a4c-48c2-85b1-118adc87c3cf,128849018930,51,The Pizzeria,FR,Paris,48.85,2.35,2022-08-13,17.51,6.22,0.0,6.22,13,large,large,false
14894,1facff6e-481e-4da7-abf2-30933f66f6ea,128849018932,53,The Red Rooster,FR,Paris,48.86,2.28,2022-08-13,18.08,29.42,0.15,25.007,1,tiny,large,false
14894,c18c6a75-5463-414c-9095-0594da156d73,128849018930,51,The Pizzeria,FR,Paris,48.85,2.35,2022-08-13,17.51,16.92,0.15,14.382000000000001,13,large,large,false
14894,8bfb7406-bd7c-4703-b99b-384132db58e5,128849018931,52,The Red Door,FR,Paris,48.85,2.36,2022-08-13,17.46,1.52,0.1,1.3679999999999999,1,tiny,large,false
14894,65524448-195f-4b0c-88bc-46d54e5d0948,128849018938,59,Azalea Cafe,FR,Paris,48.87,2.3,2022-08-13,17.32,23.23,0.0,23.23,5,small,large,false
14894,fdf67639-a8e5-4a85-993e-6f1d72904413,128849018925,46,The Italian Table,FR,Paris,48.83,2.35,2022-08-13,17.21,19.32,0.1,17.388,2,small,large,false
14894,a8f38e89-316b-43a8-8739-bab4121ed32a,128849018920,41,The Daily Bread,IT,Milan,45.5,9.22,2022-08-13,21.95,6.09,0.15,5.1765,2,small,large,false
14894,028e6cc9-a9b3-4a46-970c-a3b8b74a6360,128849018927,48,The Local Cafe,FR,Paris,48.84,2.39,2022-08-13,17.91,19.02,0.15,16.167,1,tiny,large,false
14894,6f9ec7f5-6506-4ad0-a83f-412f6411704c,128849018920,41,The Daily Bread,IT,Milan,45.5,9.22,2022-08-13,21.95,7.32,0.0,7.32,2,small,large,false
14894,d8591b02-8a01-474b-b302-86289ecc989b,128849018931,52,The Red Door,FR,Paris,48.85,2.36,2022-08-13,17.46,10.36,0.0,10.36,1,tiny,large,false
14894,f6690fe7-aafe-4a6a-93d9-1473b5326d2f,128849018926,47,The Juicy Burger,FR,Paris,48.84,2.33,2022-08-13,17.41,23.32,0.1,20.988,8,small,large,false
14894,0aa5c9f2-5aa1-4736-8eb7-28dc01eed37e,128849018920,41,The Daily Bread,IT,Milan,45.5,9.22,2022-08-13,21.95,27.95,0.0,27.95,2,small,large,false
14894,4a06490b-9763-4cba-9164-bb74e6918c7a,128849018934,55,The Steak House,FR,Paris,48.87,2.3,2022-08-13,17.32,18.08,0.1,16.272,5,small,large,false
14894,b126774b-b373-46f2-aeff-55253a1a06b4,128849018926,47,The Juicy Burger,FR,Paris,48.84,2.33,2022-08-13,17.41,5.55,0.05,5.2725,8,small,large,false
14894,3e724de8-a25d-43c4-af31-09dc13fad28b,128849018925,46,The Italian Table,FR,Paris,48.83,2.35,2022-08-13,17.21,27.00,0.05,25.65,2,small,large,false
14894,e0a63b39-b0c7-4321-99a1-a20864b41a10,128849018928,49,The Olive Tree,FR,Paris,48.84,2.33,2022-08-13,17.41,14.33,0.15,12.1805,8,small,large,false
14894,be41cbaf-dc29-439b-b344-492bfb4110bf,128849018938,59,Azalea Cafe,FR,Paris,48.87,2.3,2022-08-13,17.32,26.58,0.05,25.250999999999998,5,small,large,false
14894,03c5202c-1cee-4825-a380-54b8912cc40a,128849018936,57,The Yellow Submarine,FR,Paris,48.87,2.34,2022-08-13,17.72,3.81,0.05,3.6195,3,small,large,false
14894,6dcf45f5-99b7-4faa-ad3a-ef9264da03fd,128849018927,48,The Local Cafe,FR,Paris,48.84,2.39,2022-08-13,17.91,7.22,0.05,6.859,1,tiny,large,false
14894,89894a6b-7b75-4691-b56f-91e1b7244325,128849018926,47,The Juicy Burger,FR,Paris,48.84,2.33,2022-08-13,17.41,17.40,0.0,17.4,8,small,large,false
14894,523fde53-cd0c-4cb9-8531-d591a27507b4,128849018918,39,Cinnamon Grill,IT,Milan,45.47,9.19,2022-08-13,22.19,10.92,0.15,9.282,18,large,large,false
14894,834eeb56-6bee-42c5-a7c4-6e31ccbffbec,128849018934,55,The Steak House,FR,Paris,48.87,2.3,2022-08-13,17.32,27.73,0.15,23.570500000000003,5,small,large,false
14894,1fec1a4d-6edb-487e-8107-1ae01a66ea12,128849018917,38,Cafe Viva,IT,Milan,45.46,9.17,2022-08-13,21.96,22.44,0.0,22.44,1,tiny,large,false
14894,cc7e7337-ce31-45a2-a07d-7469ceb08c19,128849018920,41,The Daily Bread,IT,Milan,45.5,9.22,2022-08-13,21.95,5.77,0.0,5.77,2,small,large,false
14894,3f312497-a29d-4fd5-a7ee-61ae512cc9d8,128849018926,47,The Juicy Burger,FR,Paris,48.84,2.33,2022-08-13,17.41,12.95,0.0,12.95,8,small,large,false
14894,ede7c2a3-1a69-4911-ba64-5d3e2313d103,128849018930,51,The Pizzeria,FR,Paris,48.85,2.35,2022-08-13,17.51,25.42,0.05,24.149,13,large,large,false
14894,69b3c6a2-28c0-4f3b-b51f-1fe154e39820,128849018925,46,The Italian Table,FR,Paris,48.83,2.35,2022-08-13,17.21,18.50,0.05,17.575,2,small,large,false
14894,7024c18a-8fd0-4051-9828-f1397029b0ca,128849018925,46,The Italian Table,FR,Paris,48.83,2.35,2022-08-13,17.21,9.64,0.0,9.64,2,small,large,false
14894,43999d99-4cff-47f0-abf9-1d8d14951432,128849018936,57,The Yellow Submarine,FR,Paris,48.87,2.34,2022-08-13,17.72,18.35,0.0,18.35,3,small,large,false
14894,dbe8ab01-3dff-4c87-aace-859fa79da46e,128849018937,58,A Tasty Bite,FR,Paris,48.87,2.3,2022-08-13,17.32,20.22,0.0,20.22,5,small,large,false
14894,bc60acdb-89ea-42f9-82d2-a1d1960daca0,128849018928,49,The Olive Tree,FR,Paris,48.84,2.33,2022-08-13,17.41,19.24,0.05,18.278,8,small,large,false
14894,9c8709a1-5522-420f-8273-8e3bfad8819f,128849018909,30,The Wine Cellar,US,West Yarmouth,41.66,-70.26,2022-08-13,20.43,24.23,0.0,24.23,2,small,large,false
14894,4847a085-d6f9-49c1-acd8-90b6924a93b4,128849018926,47,The Juicy Burger,FR,Paris,48.84,2.33,2022-08-13,17.41,19.27,0.0,19.27,8,small,large,false
14894,982109c6-5153-47b0-b98b-b3933577218d,128849018927,48,The Local Cafe,FR,Paris,48.84,2.39,2022-08-13,17.91,17.13,0.05,16.2735,1,tiny,large,false
14894,206b6bd5-b7d5-48e1-aa1c-d591072d282c,128849018934,55,The Steak House,FR,Paris,48.87,2.3,2022-08-13,17.32,29.98,0.0,29.98,5,small,large,false
14894,84d2a086-dcbe-48e9-8a8d-abaf6ee24ed9,128849018936,57,The Yellow Submarine,FR,Paris,48.87,2.34,2022-08-13,17.72,3.83,0.05,3.6385,3,small,large,false
14894,fa03589a-cbff-4466-9b18-f3ddeb011938,128849018930,51,The Pizzeria,FR,Paris,48.85,2.35,2022-08-13,17.51,23.72,0.0,23.72,13,large,large,false
14894,d37ada1d-e590-4b09-a136-3a7c203b88a0,128849018925,46,The Italian Table,FR,Paris,48.83,2.35,2022-08-13,17.21,10.06,0.0,10.06,2,small,large,false
14894,529cd1a0-2b51-4e35-bd45-5c88b70b8f06,128849018909,30,The Wine Cellar,US,West Yarmouth,41.66,-70.26,2022-08-13,20.43,20.22,0.15,17.186999999999998,2,small,large,false
14894,9ed3c412-7840-492a-80e0-8295db6427e8,128849018936,57,The Yellow Submarine,FR,Paris,48.87,2.34,2022-08-13,17.72,29.86,0.0,29.86,3,small,large,false
14894,a93417c2-a7aa-4845-afd9-6ccd0106e2aa,128849018931,52,The Red Door,FR,Paris,48.85,2.36,2022-08-13,17.46,22.33,0.0,22.33,1,tiny,large,false
14894,0acbbe6b-5e59-454a-992d-d7ce088fba0c,128849018939,60,Big City Grill,FR,Paris,48.87,2.34,2022-08-13,17.72,1.41,0.05,1.3395,3,small,large,false
14894,49b8d56c-4210-486c-8df6-baec8e3c2943,128849018931,52,The Red Door,FR,Paris,48.85,2.36,2022-08-13,17.46,2.07,0.15,1.7594999999999998,1,tiny,large,false
14894,78c6a873-466e-4ddf-a6e5-394c06f96727,128849018938,59,Azalea Cafe,FR,Paris,48.87,2.3,2022-08-13,17.32,17.13,0.0,17.13,5,small,large,false
14894,b9abb04a-4e3c-42da-ae01-974b19cdb957,128849018937,58,A Tasty Bite,FR,Paris,48.87,2.3,2022-08-13,17.32,24.55,0.15,20.8675,5,small,large,false
14894,d43b9652-f045-4f3f-8d18-7148c1b39ea1,128849018927,48,The Local Cafe,FR,Paris,48.84,2.39,2022-08-13,17.91,14.02,0.0,14.02,1,tiny,large,false
14894,62ac6e00-2597-4254-a2e0-0e8a12b1353a,128849018925,46,The Italian Table,FR,Paris,48.83,2.35,2022-08-13,17.21,15.80,0.0,15.8,2,small,large,false
14894,a036afd2-3469-4f80-af53-be2dcd9bc98c,128849018930,51,The Pizzeria,FR,Paris,48.85,2.35,2022-08-13,17.51,26.90,0.1,24.209999999999997,13,large,large,false
14894,ed61c455-b0e9-4a95-b37e-c5ed7c433c36,128849018936,57,The Yellow Submarine,FR,Paris,48.87,2.34,2022-08-13,17.72,28.31,0.0,28.31,3,small,large,false
14894,0d6434c4-bfd2-48d1-b05a-0827435b6f30,128849018938,59,Azalea Cafe,FR,Paris,48.87,2.3,2022-08-13,17.32,15.06,0.0,15.06,5,small,large,false
14894,15721cf6-d678-49a3-8d07-dd2d411ece92,128849018929,50,The Pancake House,FR,Paris,48.85,2.34,2022-08-13,18.03,10.06,0.05,9.557,22,large,large,false
14894,a37a91de-3ef9-4707-9f1e-2d752528fd07,128849018931,52,The Red Door,FR,Paris,48.85,2.36,2022-08-13,17.46,27.26,0.15,23.171,1,tiny,large,false
14894,ec498a21-471b-4eb3-b1c2-dc31d56ce1b5,128849018920,41,The Daily Bread,IT,Milan,45.5,9.22,2022-08-13,21.95,16.04,0.15,13.634,2,small,large,false
14894,fb661fd5-87bb-4f67-828e-f16ab4c7491b,128849018927,48,The Local Cafe,FR,Paris,48.84,2.39,2022-08-13,17.91,9.40,0.0,9.4,1,tiny,large,false
14894,d36b0f14-ced4-4b0a-aacc-e587763f2012,128849018932,53,The Red Rooster,FR,Paris,48.86,2.28,2022-08-13,18.08,4.15,0.15,3.5275000000000003,1,tiny,large,false
14894,34312aa5-1dd3-4064-a9fc-39ff5223f6e1,128849018917,38,Cafe Viva,IT,Milan,45.46,9.17,2022-08-13,21.96,14.86,0.0,14.86,1,tiny,large,false
14894,48386587-ddbe-4936-8cdd-bddac8c8a2c4,128849018931,52,The Red Door,FR,Paris,48.85,2.36,2022-08-13,17.46,3.83,0.0,3.83,1,tiny,large,false
14894,78e5195b-ac55-4a7e-bb71-6f53356d6ca5,128849018931,52,The Red Door,FR,Paris,48.85,2.36,2022-08-13,17.46,10.94,0.0,10.94,1,tiny,large,false
14894,6868331b-65ff-4840-a48e-6e0553b2c375,128849018927,48,The Local Cafe,FR,Paris,48.84,2.39,2022-08-13,17.91,24.41,0.05,23.1895,1,tiny,large,false
14894,9f465820-206f-42c7-aa96-1e3c7eae7ae0,128849018939,60,Big City Grill,FR,Paris,48.87,2.34,2022-08-13,17.72,6.03,0.0,6.03,3,small,large,false
14894,1b652a4c-79dd-4352-be93-f84b534240b6,128849018932,53,The Red Rooster,FR,Paris,48.86,2.28,2022-08-13,18.08,20.34,0.0,20.34,1,tiny,large,false
14894,e5bfc922-5c0d-4829-bf23-eabbfc8488b3,128849018939,60,Big City Grill,FR,Paris,48.87,2.34,2022-08-13,17.72,10.56,0.0,10.56,3,small,large,false
14894,55e0c52a-253b-4b83-b699-4750671dec22,128849018918,39,Cinnamon Grill,IT,Milan,45.47,9.19,2022-08-13,22.19,18.55,0.15,15.7675,18,large,large,false
14894,ca2e0b0a-e942-4019-bbbf-158a31e77cf0,128849018920,41,The Daily Bread,IT,Milan,45.5,9.22,2022-08-13,21.95,0.74,0.05,0.703,2,small,large,false
14894,f38a7512-4790-4e10-84fe-6431e9d2e070,128849018928,49,The Olive Tree,FR,Paris,48.84,2.33,2022-08-13,17.41,25.75,0.15,21.8875,8,small,large,false
14894,0ac5a01f-1f03-48dd-815a-b65ac5262a2d,128849018936,57,The Yellow Submarine,FR,Paris,48.87,2.34,2022-08-13,17.72,10.29,0.0,10.29,3,small,large,false
14894,c837d6b2-6e80-4518-8ae1-71d8c264f5fc,128849018934,55,The Steak House,FR,Paris,48.87,2.3,2022-08-13,17.32,6.55,0.15,5.5675,5,small,large,false
14894,56660ddd-78ea-4dc1-a170-3e65b8ee507a,128849018918,39,Cinnamon Grill,IT,Milan,45.47,9.19,2022-08-13,22.19,9.96,0.0,9.96,18,large,large,false
14894,2aa4c519-f47d-4352-ba51-793782e1a0b2,128849018939,60,Big City Grill,FR,Paris,48.87,2.34,2022-08-13,17.72,24.35,0.15,20.6975,3,small,large,false
14894,cc40aeac-5af6-4f6c-b1de-2d4d402f3602,128849018920,41,The Daily Bread,IT,Milan,45.5,9.22,2022-08-13,21.95,6.03,0.15,5.125500000000001,2,small,large,false
14894,ba509eaa-0242-45d1-8a67-5c70a28abe0e,128849018931,52,The Red Door,FR,Paris,48.85,2.36,2022-08-13,17.46,29.52,0.05,28.044,1,tiny,large,false
14894,54112f18-2478-430d-9376-3ce3282bf944,128849018909,30,The Wine Cellar,US,West Yarmouth,41.66,-70.26,2022-08-13,20.43,26.77,0.0,26.77,2,small,large,false
14894,88c737e7-b43a-4e3f-96c7-4a9a268eae11,128849018930,51,The Pizzeria,FR,Paris,48.85,2.35,2022-08-13,17.51,17.65,0.15,15.0025,13,large,large,false
18235,3fa75b49-7919-4782-b18a-32ab86ad0738,26,27,The Corner Cafe,US,Providence,41.84,-71.43,2022-09-12,21.09,2.38,0.15,2.0229999999999997,1,tiny,tiny,false
18235,932b5884-8d36-4f44-9b82-3af727d09d05,26,27,The Corner Cafe,US,Providence,41.84,-71.43,2022-09-12,21.09,18.41,0.0,18.41,1,tiny,tiny,false
18235,02c4d777-4d6c-45c2-bb69-628957b59fde,26,27,The Corner Cafe,US,Providence,41.84,-71.43,2022-09-12,21.09,14.26,0.0,14.26,1,tiny,tiny,false
18235,b44b0440-173b-47d4-b0ba-086c335b3796,26,27,The Corner Cafe,US,Providence,41.84,-71.43,2022-09-12,21.09,26.30,0.1,23.67,1,tiny,tiny,false
18235,410af47f-d20d-48d3-b628-fb9ac1fd71c2,26,27,The Corner Cafe,US,Providence,41.84,-71.43,2022-09-12,21.09,18.25,0.05,17.3375,1,tiny,tiny,false
18235,a6780830-4be0-432b-93f3-a92525f4f63c,26,27,The Corner Cafe,US,Providence,41.84,-71.43,2022-09-12,21.09,26.83,0.1,24.147,1,tiny,tiny,false
18235,634499b2-0401-412d-9f33-900dd5020fb4,26,27,The Corner Cafe,US,Providence,41.84,-71.43,2022-09-12,21.09,15.75,0.15,13.3875,1,tiny,tiny,false
18235,96bdae50-1e11-4f86-81fd-4511af2e5035,26,27,The Corner Cafe,US,Providence,41.84,-71.43,2022-09-12,21.09,24.53,0.0,24.53,1,tiny,tiny,false
48721,e1ed40c1-77c3-46c3-81da-f0d735f57756,163208757286,39,Cinnamon Grill,US,Spearfish,44.48,-103.81,2022-09-28,13.42,16.91,0.0,16.91,2,small,large,false
48721,2276454f-fea7-4f9d-a813-385620a419ee,163208757298,51,The Pizzeria,FR,Paris,48.84,2.37,2022-09-28,18.26,9.12,0.0,9.12,3,small,large,false
48721,3cb62ea6-6a5d-4779-a1cc-037503abfd02,163208757250,3,Spice Bazaar,US,Houston,29.75,-95.36,2022-09-28,26.84,10.92,0.05,10.374,2,small,large,true
48721,e80854dd-0e74-4650-895c-ae199fd6987c,163208757298,51,The Pizzeria,FR,Paris,48.84,2.37,2022-09-28,18.26,2.15,0.0,2.15,3,small,large,false
48721,621425ff-962d-45da-9f6d-a3713bfcb5bd,163208757304,57,The Yellow Submarine,FR,Paris,48.87,2.29,2022-09-28,17.75,10.71,0.0,10.71,13,large,large,false
48721,5b1db9c0-7e6d-40b5-bdb6-558af62d20d1,163208757308,61,Blue Water Bistro,FR,Paris,48.88,2.34,2022-09-28,17.79,7.03,0.0,7.03,11,large,large,false
48721,9ada4e88-dadf-4954-ab96-65a774f82aa7,163208757250,3,Spice Bazaar,US,Houston,29.75,-95.36,2022-09-28,26.84,22.61,0.1,20.349,2,small,large,true
48721,7935e1d1-46d1-49ac-bdc4-b863a1910b1a,163208757286,39,Cinnamon Grill,US,Spearfish,44.48,-103.81,2022-09-28,13.42,0.69,0.15,0.5864999999999999,2,small,large,false
48721,a50eb74f-065b-486e-ad3c-fe12723476d3,163208757304,57,The Yellow Submarine,FR,Paris,48.87,2.29,2022-09-28,17.75,21.53,0.15,18.3005,13,large,large,false
48721,0026b384-1c15-4d73-a1d4-618a69471a83,163208757271,24,The Fisherman's Catch,US,Emlenton,41.18,-79.7,2022-09-28,12.35,6.71,0.0,6.71,1,tiny,large,false
48721,efecb05f-20a6-432a-9e07-1516475e39d0,163208757286,39,Cinnamon Grill,US,Spearfish,44.48,-103.81,2022-09-28,13.42,5.62,0.0,5.62,2,small,large,false
48721,3ec39686-4304-48df-9bb0-68049300ecf2,163208757286,39,Cinnamon Grill,US,Spearfish,44.48,-103.81,2022-09-28,13.42,25.54,0.05,24.262999999999998,2,small,large,false
48721,c961a733-0e6c-40b9-b423-3eee8deed779,163208757271,24,The Fisherman's Catch,US,Emlenton,41.18,-79.7,2022-09-28,12.35,10.84,0.0,10.84,1,tiny,large,false
48721,355295ed-016c-4e15-a667-a73e397a6a4a,163208757299,52,The Red Door,FR,Paris,48.85,2.37,2022-09-28,18.67,18.56,0.0,18.56,4,small,large,false
48721,ab51cfff-387b-40ec-a74a-ec47e12b87d5,163208757298,51,The Pizzeria,FR,Paris,48.84,2.37,2022-09-28,18.26,5.05,0.15,4.2924999999999995,3,small,large,false
48721,42680d19-e876-485c-bf6a-aed086637a8c,163208757309,62,Cafe Luminoso,FR,Paris,48.89,2.35,2022-09-28,17.63,22.27,0.0,22.27,2,small,large,false
48721,1a0144f2-6d75-460f-b725-e98a17429aa2,163208757304,57,The Yellow Submarine,FR,Paris,48.87,2.29,2022-09-28,17.75,5.52,0.0,5.52,13,large,large,false
48721,9989dac8-b6c8-476a-97af-7a91841aee4c,163208757293,46,The Italian Table,US,Devils Lake,48.1,-98.85,2022-09-28,9.45,5.65,0.15,4.8025,1,tiny,large,false
48721,ffb3ef94-e080-48f0-bd6d-2665d3a67f19,163208757307,60,Big City Grill,FR,Paris,48.87,2.29,2022-09-28,17.75,7.53,0.15,6.4005,13,large,large,false
48721,dc8b5ba7-8942-4412-8cde-457053fac3ab,163208757271,24,The Fisherman's Catch,US,Emlenton,41.18,-79.7,2022-09-28,12.35,23.19,0.15,19.7115,1,tiny,large,false
48721,563c3152-f160-4c64-be24-d594ec68c7de,163208757250,3,Spice Bazaar,US,Houston,29.75,-95.36,2022-09-28,26.84,28.66,0.0,28.66,2,small,large,true
48721,e3508623-1893-45ee-81a3-5564d78e881e,163208757271,24,The Fisherman's Catch,US,Emlenton,41.18,-79.7,2022-09-28,12.35,16.59,0.0,16.59,1,tiny,large,false
48721,317f8e64-cc99-4d48-aae8-0bdd6fc968e1,163208757286,39,Cinnamon Grill,US,Spearfish,44.48,-103.81,2022-09-28,13.42,23.19,0.0,23.19,2,small,large,false
48721,7cc9aa1a-c20e-4a69-811a-44e9acd630da,163208757250,3,Spice Bazaar,US,Houston,29.75,-95.36,2022-09-28,26.84,15.51,0.15,13.1835,2,small,large,true
48721,112caba5-e154-4ce5-9ffe-8cfa909847b6,163208757299,52,The Red Door,FR,Paris,48.85,2.37,2022-09-28,18.67,28.26,0.0,28.26,4,small,large,false
48721,b7fbad5c-a453-47ae-8a31-e543f672e66e,163208757304,57,The Yellow Submarine,FR,Paris,48.87,2.29,2022-09-28,17.75,14.25,0.0,14.25,13,large,large,false
48721,db32f6a3-e427-416d-b5c4-2425eeac970f,163208757307,60,Big City Grill,FR,Paris,48.87,2.29,2022-09-28,17.75,24.11,0.0,24.11,13,large,large,false
48721,ef4326dc-6600-422f-b72e-fe71ddd09847,163208757298,51,The Pizzeria,FR,Paris,48.84,2.37,2022-09-28,18.26,26.07,0.0,26.07,3,small,large,false
48721,5c8a5e74-1bf8-497c-93d9-cfdb8e804765,163208757299,52,The Red Door,FR,Paris,48.85,2.37,2022-09-28,18.67,1.55,0.15,1.3175000000000001,4,small,large,false
48721,2bab4771-5e67-4722-b47e-7e847c5fdb22,163208757308,61,Blue Water Bistro,FR,Paris,48.88,2.34,2022-09-28,17.79,8.53,0.0,8.53,11,large,large,false
48721,141ac9b7-9ac8-42e6-9785-8180966df7be,163208757293,46,The Italian Table,US,Devils Lake,48.1,-98.85,2022-09-28,9.45,8.37,0.0,8.37,1,tiny,large,false
48721,7ebdf532-8226-47de-9142-3ea4410b8059,163208757250,3,Spice Bazaar,US,Houston,29.75,-95.36,2022-09-28,26.84,10.08,0.05,9.576,2,small,large,true
48721,e4450c46-e2a3-4912-8359-9da75361accd,163208757250,3,Spice Bazaar,US,Houston,29.75,-95.36,2022-09-28,26.84,13.10,0.05,12.445,2,small,large,true
48721,c9bc3df8-47a6-4306-96a0-fb02bc5118ba,163208757298,51,The Pizzeria,FR,Paris,48.84,2.37,2022-09-28,18.26,2.28,0.0,2.28,3,small,large,false
48721,8f96ca4b-30b6-4e4d-a940-333227310c40,163208757306,59,Azalea Cafe,FR,Paris,48.87,2.29,2022-09-28,17.75,16.93,0.0,16.93,13,large,large,false
48721,2b73395f-d65a-4d29-83dc-68fcb83fa166,163208757301,54,The Spice House,FR,Paris,48.86,2.38,2022-09-28,18.25,1.47,0.15,1.2495,2,small,large,false
48721,fba2916e-d651-407f-ab4e-7fed5c552534,163208757299,52,The Red Door,FR,Paris,48.85,2.37,2022-09-28,18.67,28.87,0.15,24.5395,4,small,large,false
48721,62474556-56ec-44fb-b1ed-8fa84a7cf6ea,163208757307,60,Big City Grill,FR,Paris,48.87,2.29,2022-09-28,17.75,17.40,0.0,17.4,13,large,large,false
48721,2181e64a-c195-4ce4-835d-879995088e56,163208757250,3,Spice Bazaar,US,Houston,29.75,-95.36,2022-09-28,26.84,24.17,0.05,22.9615,2,small,large,true
48721,1e9817cf-06e8-4e64-94aa-f878a781faab,163208757304,57,The Yellow Submarine,FR,Paris,48.87,2.29,2022-09-28,17.75,16.91,0.0,16.91,13,large,large,false
48721,57d6d781-ebbd-4b68-a8de-ce3cdff84636,163208757298,51,The Pizzeria,FR,Paris,48.84,2.37,2022-09-28,18.26,27.31,0.05,25.944499999999998,3,small,large,false
48721,5c35b844-9dfa-49f9-afc9-fc109a0adca7,163208757304,57,The Yellow Submarine,FR,Paris,48.87,2.29,2022-09-28,17.75,1.26,0.05,1.197,13,large,large,false
48721,2d1dfbed-713f-49e2-9618-7ec7676105c5,163208757250,3,Spice Bazaar,US,Houston,29.75,-95.36,2022-09-28,26.84,28.66,0.15,24.361,2,small,large,true
48721,387fc778-a4b9-4501-8e95-cc33669c5a0d,163208757301,54,The Spice House,FR,Paris,48.86,2.38,2022-09-28,18.25,29.91,0.05,28.4145,2,small,large,false
