restaurant_franchise_id,receipt_id,id,franchise_id,franchise_name,country,city,lat,lng,date,avg_tmpr_c,total_cost,discount,real_total_cost,items_count,order_size,most_popular_order_type,promo_cold_drinks
23242,163e7ffc-78dc-46d4-86ac-c73f7fde647b,214748364804,5,The Hungry Hippo,US,Summerton,33.59,-80.36,2022-08-08,23.20,13.61,0.15,11.5685,1,tiny,tiny,false
23242,9d216e6c-cef2-4803-871e-52c299a25c39,214748364804,5,The Hungry Hippo,US,Summerton,33.59,-80.36,2022-08-08,23.20,22.77,0.0,22.77,1,tiny,tiny,false
40542,cb3fbaca-ab84-449d-abb2-232099b58916,120259084303,16,The Spice Tree,US,Saint Louis,38.58,-90.41,2022-09-16,23.35,14.38,0.0,14.38,1,tiny,tiny,false
40542,23aef22f-a4e0-477a-a542-73b9d4073c2f,120259084303,16,The Spice Tree,US,Saint Louis,38.58,-90.41,2022-09-16,23.35,19.07,0.0,19.07,1,tiny,tiny,false
40542,173eccdf-5ac3-48d0-adec-cf91c8ffb2d3,120259084303,16,The Spice Tree,US,Saint Louis,38.58,-90.41,2022-09-16,23.35,10.20,0.15,8.67,1,tiny,tiny,false
40542,c0ab8bfd-75f3-4b0b-b13b-68c43c005295,120259084303,16,The Spice Tree,US,Saint Louis,38.58,-90.41,2022-09-16,23.35,15.70,0.0,15.7,1,tiny,tiny,false
40542,5dd8c57a-e14c-4e0b-893b-cd3fd5a60eb4,120259084303,16,The Spice Tree,US,Saint Louis,38.58,-90.41,2022-09-16,23.35,2.50,0.15,2.125,1,tiny,tiny,false
40542,0b2dfe97-57b5-4e06-b14a-41fd09e4e280,120259084303,16,The Spice Tree,US,Saint Louis,38.58,-90.41,2022-09-16,23.35,27.82,0.05,26.429000000000002,1,tiny,tiny,false
40542,0fedc910-a29d-4f80-bf14-115388d206c0,120259084303,16,The Spice Tree,US,Saint Louis,38.58,-90.41,2022-09-16,23.35,8.95,0.15,7.6075,1,tiny,tiny,false
71667,6fce38a3-1741-4444-9219-3d0d830d941d,223338299426,35,Basilica Bistro,US,Jamestown,46.88,-98.72,2022-09-17,14.41,29.79,0.0,29.79,1,tiny,tiny,false
71667,8add98b1-f55a-4c7e-a6df-cd95622f29d0,223338299426,35,Basilica Bistro,US,Jamestown,46.88,-98.72,2022-09-17,14.41,14.06,0.15,11.951,1,tiny,tiny,false
71667,2fa18414-7c73-41ed-b046-eb0d658c22b2,223338299410,19,The Tasting Room,US,North Platte,41.14,-100.76,2022-09-17,19.19,19.78,0.05,18.791,1,tiny,tiny,false
71667,ec0eabae-4d36-4f03-bf75-417a86904024,223338299426,35,Basilica Bistro,US,Jamestown,46.88,-98.72,2022-09-17,14.41,13.84,0.15,11.764,1,tiny,tiny,false
71667,8da599fd-a436-4c73-881b-3516553c90f0,223338299410,19,The Tasting Room,US,North Platte,41.14,-100.76,2022-09-17,19.19,26.39,0.1,23.751,1,tiny,tiny,false
71667,d3b2f7ea-8644-4ebf-8e12-5c416dcbaaf0,223338299426,35,Basilica Bistro,US,Jamestown,46.88,-98.72,2022-09-17,14.41,17.72,0.15,15.062,1,tiny,tiny,false
71667,750a2048-7627-49d7-b9f9-874d232072c3,223338299410,19,The Tasting Room,US,North Platte,41.14,-100.76,2022-09-17,19.19,27.86,0.0,27.86,1,tiny,tiny,false
73942,d83961d4-dbed-4af8-8ed4-06752742d031,240518168599,24,The Fisherman's Catch,US,Naples,41.01,28.98,2022-08-04,24.43,14.94,0.0,14.94,1,tiny,tiny,false
73942,789061e6-5571-484c-b140-7167953f8252,240518168599,24,The Fisherman's Catch,US,Naples,41.01,28.98,2022-08-04,24.43,6.88,0.0,6.88,1,tiny,tiny,false
73942,47308fb1-5b62-4476-ba1c-933832c130b8,240518168599,24,The Fisherman's Catch,US,Naples,41.01,28.98,2022-08-04,24.43,25.51,0.0,25.51,1,tiny,tiny,false
73942,17f5d367-b626-4f2e-9524-9ca92f55933f,240518168599,24,The Fisherman's Catch,US,Naples,41.01,28.98,2022-08-04,24.43,2.18,0.0,2.18,1,tiny,tiny,false
73942,fabb84c1-745f-449a-b634-a7607ffc17ca,240518168599,24,The Fisherman's Catch,US,Naples,41.01,28.98,2022-08-04,24.43,19.64,0.0,19.64,1,tiny,tiny,false
78270,4e3199f0-0f63-42da-86a3-22ecd997893b,180388626453,22,The Red Pepper,US,Elk Grove Village,42.01,-87.94,2022-08-25,19.01,13.00,0.0,13.0,1,tiny,tiny,false
78270,e6e0c7eb-e978-43fe-9b76-925a48222b87,180388626453,22,The Red Pepper,US,Elk Grove Village,42.01,-87.94,2022-08-25,19.01,4.00,0.05,3.8,1,tiny,tiny,false
78270,3f42df9a-4a97-45c5-b242-761d3f147554,180388626453,22,The Red Pepper,US,Elk Grove Village,42.01,-87.94,2022-08-25,19.01,27.85,0.05,26.457500000000003,1,tiny,tiny,false
78270,98323ea2-24ea-432a-86c5-3910eb10679c,180388626453,22,The Red Pepper,US,Elk Grove Village,42.01,-87.94,2022-08-25,19.01,13.01,0.0,13.01,1,tiny,tiny,false
78270,f337fa6c-7d1c-41b6-9d8f-54547f417547,180388626453,22,The Red Pepper,US,Elk Grove Village,42.01,-87.94,2022-08-25,19.01,12.33,0.0,12.33,1,tiny,tiny,false
78270,13eab2d6-6b95-454f-a7cd-95331896d908,180388626453,22,The Red Pepper,US,Elk Grove Village,42.01,-87.94,2022-08-25,19.01,24.19,0.0,24.19,1,tiny,tiny,false
